Id,SalePrice
1461,121606.0372
1462,163054.6907
1463,162532.7211
1464,182412.2616
1465,208277.0573
1466,176901.6378
1467,172261.9587
1468,162711.5432
1469,194914.8003
1470,109431.3923
1471,174205.0199
1472,95390.49787
1473,90913.37775
1474,151393.7273
1475,140533.5049
1476,385583.8761
1477,253348.4863
1478,330063.5503
1479,298437.5838
1480,491930.1665
1481,322238.2443
1482,225127.2526
1483,175573.3984
1484,155337.3518
1485,190100.0298
1486,200390.7942
1487,317505.0215
1488,255584.3935
1489,181591.935
1490,197607.1428
1491,187921.3187
1492,122758.5002
1493,172507.2873
1494,299070.6552
1495,280928.898
1496,217965.2086
1497,211893.9841
1498,158750.7432
1499,158750.7432
1500,145072.7371
1501,175630.1006
1502,145464.933
1503,231739.692
1504,253698.7098
1505,218504.0719
1506,207950.1828
1507,194973.0969
1508,166066.1722
1509,161543.7897
1510,137969.2696
1511,136623.2468
1512,162758.9819
1513,164088.5692
1514,177370.288
1515,197391.3819
1516,151195.7318
1517,166354.3308
1518,159739.7259
1519,182573.7706
1520,132760.7465
1521,136447.6786
1522,170762.2946
1523,114352.7177
1524,135783.4578
1525,126699.8871
1526,123689.723
1527,121459.4332
1528,145144.1856
1529,140305.828
1530,174477.3218
1531,108593.0926
1532,107652.8542
1533,137990.0519
1534,123732.1636
1535,130140.1084
1536,105859.896
1537,16044.866
1538,189112.3932
1539,234297.98
1540,103643.1631
1541,132599.6742
1542,148237.0511
1543,215760.8019
1544,84553.56434
1545,128973.9893
1546,129944.2617
1547,136495.5495
1548,153448.3487
1549,108618.5614
1550,133883.3264
1551,122093.9629
1552,111952.9573
1553,140042.0004
1554,128437.1091
1555,206326.1366
1556,133855.0182
1557,104556.8637
1558,111495.7927
1559,79317.29182
1560,144096.1259
1561,137827.2095
1562,123354.7606
1563,117784.8784
1564,156113.5673
1565,122612.6699
1566,240712.8337
1567,92448.74238
1568,198843.5947
1569,83619.88282
1570,147366.0076
1571,111975.1197
1572,139276.6391
1573,167343.9111
1574,107312.8494
1575,196123.6106
1576,204545.0835
1577,186703.7308
1578,173956.184
1579,139130.0302
1580,203088.2617
1581,146496.6507
1582,123958.5933
1583,288096.7427
1584,235334.0379
1585,130359.4667
1586,99601.6921
1587,129279.8803
1588,135793.8679
1589,103718.8368
1590,143899.0204
1591,116358.6488
1592,138632.7213
1593,122342.6794
1594,163730.9379
1595,119469.3323
1596,226670.016
1597,197711.8226
1598,211505.4993
1599,165199.6068
1600,176122.6462
1601,56595.68233
1602,106419.5297
1603,95684.97862
1604,239531.449
1605,208030.3901
1606,169119.8939
1607,213558.2143
1608,202841.5291
1609,189234.0943
1610,156580.667
1611,148892.1937
1612,159952.9826
1613,154222.6944
1614,109431.5056
1615,97228.66881
1616,78428.52497
1617,93966.05818
1618,126593.7388
1619,123007.7039
1620,234130.9343
1621,127366.1444
1622,138031.4457
1623,238101.8966
1624,162089.0182
1625,129913.4277
1626,162217.9757
1627,173391.4565
1628,264671.9751
1629,208822.9322
1630,425522.8386
1631,242910.4427
1632,287688.9612
1633,190689.7275
1634,175482.6283
1635,166520.4634
1636,162349.548
1637,197436.6317
1638,203185.3417
1639,194803.7621
1640,262828.2684
1641,187603.9395
1642,234479.8615
1643,256577.302
1644,249602.2517
1645,188002.3091
1646,148624.8793
1647,166870.0454
1648,134926.0875
1649,134672.4774
1650,111406.3373
1651,111857.3888
1652,95390.49787
1653,99464.54975
1654,148516.0294
1655,155338.5995
1656,143332.4213
1657,148516.0294
1658,143332.4213
1659,140533.5049
1660,140227.3792
1661,446111.2081
1662,434779.6071
1663,382289.0518
1664,515901.1021
1665,336226.8083
1666,291949.9438
1667,359549.6133
1668,337362.1453
1669,302977.6536
1670,347904.5601
1671,265177.1505
1672,452355.563
1673,342966.7826
1674,263404.3282
1675,182312.62
1676,173878.6881
1677,199976.3692
1678,486382.3405
1679,359745.7811
1680,360231.076
1681,290813.3288
1682,280596.574
1683,207599.3461
1684,179703.13
1685,164578.6609
1686,164731.1602
1687,190100.0298
1688,192698.2693
1689,190009.6198
1690,182167.7254
1691,171189.0733
1692,243834.9415
1693,190100.0298
1694,166371.0939
1695,194227.9138
1696,243633.2402
1697,202068.178
1698,348521.5741
1699,298356.5178
1700,233730.3696
1701,281953.0295
1702,269190.6921
1703,264071.4907
1704,269998.9871
1705,233625.7136
1706,427892.7098
1707,210959.9855
1708,206379.6474
1709,298565.5151
1710,235781.1668
1711,247830.8103
1712,288050.908
1713,241405.7626
1714,226721.7374
1715,208904.6768
1716,180061.8591
1717,166109.1686
1718,150192.8355
1719,199975.9504
1720,227448.5477
1721,163333.8606
1722,133242.9971
1723,133242.9971
1724,197871.0268
1725,224400.3676
1726,186242.2955
1727,168078.1537
1728,178545.494
1729,164497.2605
1730,212514.7995
1731,124028.7952
1732,120813.2325
1733,117784.8784
1734,126181.87
1735,128221.3206
1736,123804.9994
1737,347625.0586
1738,213837.392
1739,358591.4721
1740,232363.8264
1741,169047.3873
1742,175630.1006
1743,186650.9447
1744,310110.698
1745,259289.9016
1746,343347.6694
1747,204191.8174
1748,242803.8361
1749,147461.7947
1750,150924.4787
1751,235286.9657
1752,119461.2583
1753,157632.9075
1754,190631.8119
1755,169386.2598
1756,114238.061
1757,119912.3099
1758,137522.3037
1759,177370.288
1760,149555.1869
1761,141480.6335
1762,162007.311
1763,166493.7185
1764,122051.0865
1765,177258.3178
1766,171365.7088
1767,191081.2461
1768,142131.9169
1769,180718.4398
