Id,SalePrice
1461,1962264.988
1462,152231.6179
1463,154919.6237
1464,177501.2846
1465,198787.6228
1466,180197.6596
1467,137513.6224
1468,172222.7542
1469,168940.1788
1470,111685.2475
1471,206859.0021
1472,91061.53023
1473,97136.92385
1474,152095.3024
1475,113455.3403
1476,414946.7363
1477,265854.9752
1478,325960.3915
1479,290258.5265
1480,469044.1323
1481,327829.4616
1482,250580.81
1483,167137.662
1484,154232.4586
1485,184666.5745
1486,207848.4358
1487,314014.7614
1488,256752.3814
1489,166877.4883
1490,182951.9559
1491,213702.8212
1492,120973.6564
1493,165569.5859
1494,302524.9267
1495,291217.4703
1496,197316.5528
1497,218962.1098
1498,164848.2173
1499,164848.2173
1500,179313.7167
1501,183641.9668
1502,151319.7442
1503,211681.8636
1504,254470.3552
1505,197767.5019
1506,187860.5179
1507,207604.3858
1508,184304.3339
1509,179451.0026
1510,132261.9429
1511,131691.2636
1512,151634.1376
1513,163688.8428
1514,158597.011
1515,220650.8123
1516,161081.5547
1517,147086.6
1518,141492.0603
1519,183943.6889
1520,130053.6621
1521,131616.8271
1522,157476.3646
1523,118210.062
1524,136407.127
1525,134450.5327
1526,126207.7798
1527,113576.6423
1528,152547.6141
1529,140934.3093
1530,161707.625
1531,113124.3349
1532,112313.8192
1533,127245.2699
1534,130637.6135
1535,137635.5251
1536,110982.27
1537,-14723192.85
1538,294968.4489
1539,-211462.5505
1540,98221.24403
1541,137273.6543
1542,144300.8184
1543,221632.3565
1544,76279.19411
1545,129831.1032
1546,122618.5486
1547,134960.6332
1548,148837.6904
1549,112039.6577
1550,122574.2629
1551,114062.323
1552,115195.7675
1553,119590.8593
1554,113698.1008
1555,169179.0288
1556,97808.05071
1557,232312.2754
1558,96465.1608
1559,-322395.2007
1560,637094.7536
1561,169630.7096
1562,122200.1471
1563,122946.8139
1564,141283.4387
1565,143697.1005
1566,250847.2885
1567,116041.2168
1568,205434.4747
1569,231528.5163
1570,139275.4732
1571,137718.8419
1572,125268.2722
1573,159658.9239
1574,77012.22023
1575,198688.0163
1576,211025.6847
1577,180469.5846
1578,327663.9671
1579,133472.7303
1580,204358.5854
1581,150697.3909
1582,131174.2636
1583,261584.7146
1584,249716.0544
1585,143470.0057
1586,62533.69123
1587,114176.5907
1588,125765.5012
1589,110853.9349
1590,131858.9662
1591,104580.5188
1592,124313.6348
1593,95445.4965
1594,-4054697.073
1595,-1127932.583
1596,214714.7947
1597,207031.7724
1598,187489.3285
1599,82458.69405
1600,43713.3337
1601,-2934961.71
1602,107022.9271
1603,128663.5132
1604,311191.6722
1605,286164.8246
1606,161621.8368
1607,186152.8064
1608,210130.2668
1609,199617.8883
1610,173479.4416
1611,135729.2284
1612,141482.7417
1613,138502.0059
1614,115008.4219
1615,88668.75021
1616,89931.74676
1617,88799.22802
1618,127134.3687
1619,125427.8135
1620,-1469211.62
1621,136075.8256
1622,143181.068
1623,278615.8089
1624,192869.658
1625,135238.8783
1626,152824.9706
1627,178224.9199
1628,248839.2107
1629,187743.9617
1630,408565.844
1631,227301.1612
1632,275469.8389
1633,185183.162
1634,191019.4201
1635,174363.3867
1636,160680.128
1637,175801.0632
1638,211639.2305
1639,180639.3037
1640,260762.9217
1641,177206.3048
1642,241960.5141
1643,257057.5663
1644,250788.5548
1645,178810.8443
1646,155273.6461
1647,145806.6775
1648,130971.7114
1649,135962.2669
1650,118420.3141
1651,110998.8788
1652,91061.53023
1653,99221.68541
1654,145264.7834
1655,114110.2862
1656,143105.1305
1657,145264.7834
1658,148501.6178
1659,113455.3403
1660,140353.6978
1661,480401.5966
1662,385257.6025
1663,368022.4757
1664,461059.0105
1665,325581.4247
1666,286747.2242
1667,351530.7525
1668,326627.507
1669,315977.8973
1670,336341.1278
1671,228921.88
1672,371031.0539
1673,340996.8454
1674,271297.4939
1675,197684.1117
1676,192626.8799
1677,194637.7959
1678,448592.9461
1679,323440.3337
1680,347698.5922
1681,283738.1351
1682,280602.4451
1683,198646.1341
1684,189961.5958
1685,179843.982
1686,163546.0204
1687,184666.5745
1688,201197.3726
1689,198872.7291
